TransactionID;FoodItem
4863;Milo Dinosaur
4863;Nasi Putih
4863;Pisang Goreng
4863;Rawon
4863;Rawon
4863;Pisang Goreng
4863;Teh Tubruk
4863;Teh Tubruk
4864;Extra Kerupuk Putih
4864;Nasi Putih
4864;Rawon
4864;Soto Ayam
4864;Soto Ayam
4864;Teh Tubruk
4864;Teh Tubruk
4865;Extra Kerupuk Putih
4865;Extra Kerupuk Putih
4865;Pisang Goreng
4865;Teh Tarik
4866;Bakmi Godog Keju
4866;Pisang Goreng
4867;Bakmi Godog Keju
4867;Bakmi Godog Keju
4867;Bakmi Goreng Jawa
4867;Nasi Goreng Jawa
4867;Nasi Goreng Jawa
4867;Pisang Goreng
4867;Pisang Goreng
4867;Teh Tubruk
4867;Teh Tubruk
4867;Teh Tubruk
4867;Teh Tubruk
4868;Mineral Water
4868;Nasi Goreng Jawa
4869;Espresso
4870;Kopi Tubruk
4871;Soto Ayam
4872;Americano
4872;Mineral Water
4872;Soto Ayam
4873;Bakmi Godog Keju
4873;Bakmi Goreng Jawa
4873;Teh Tubruk
4875;Kopi Tubruk
4876;Hot/Ice Lemon Tea
4876;Kopi Tubruk
4877;Americano
4877;Pisang Goreng
4878;Cappuccino
4879;Hot/Ice Lemon Tea
4879;Macchiato
4879;Mineral Water
4879;Teh Tubruk
4881;Latte
4881;Teh Tarik
4881;Teh Tubruk
4882;Bakmi Goreng Jawa
4882;Extra Kerupuk Putih
4882;Nasi Goreng Jawa
4882;Roti Bakar
4883;Hot/Ice Lemon Tea
4883;Roti Bakar
4884;Teh Tarik
4885;Bakmi Godog Keju
4885;Bakmi Godog Keju
4885;Cappuccino
4885;Cappuccino
4885;Fresh Orange Juice
4885;Kopi Tubruk
4885;Pisang Goreng
4885;Pisang Goreng
4885;Pisang Goreng
4885;Pisang Goreng
4885;Pisang Goreng
4885;Pisang Goreng
4885;Pisang Goreng
4885;Soto Ayam
4885;Teh Tubruk
4885;Teh Tubruk
4885;Teh Tubruk
4886;Bakmi Goreng Jawa
4886;Bakmi Goreng Jawa
4886;Fresh Orange Juice
4886;Kopi Tubruk
4886;Teh Tubruk
4887;Nasi Goreng Jawa
4887;Pisang Goreng
4888;Extra Kerupuk Putih
4889;Extra Kerupuk Putih
4889;Hot/Ice Lemon Tea
4889;Kopi Tubruk
4889;Macchiato
4889;Mineral Water
4889;Nasi Goreng Jawa
4889;Nasi Goreng Jawa
4889;Pisang Goreng
4889;Teh Tubruk
4890;Cappuccino
4890;Macchiato
4891;Bakmi Godog Keju
4891;Bakmi Goreng Jawa
4891;Mineral Water
4891;Rawon
4891;Teh Tubruk
4892;Bakmi Goreng Jawa
4892;Fresh Orange Juice
4892;Pisang Goreng
4892;Soto Ayam
4892;Teh Tubruk
4893;Soto Ayam
4894;Extra Kerupuk Putih
4894;Latte
4894;Latte
4894;Mineral Water
4894;Roti Bakar
4895;Cappuccino
4895;Extra Kerupuk Putih
4895;Mineral Water
4895;Pisang Goreng
4895;Teh Tubruk
4896;Bakmi Godog Keju
4896;Bakmi Goreng Jawa
4896;Teh Tubruk
4896;Teh Tubruk
4897;Pisang Goreng
4897;Rawon
4897;Teh Tubruk
4898;Cappuccino
4899;Mineral Water
4899;Mineral Water
4899;Roti Bakar
4900;Nasi Goreng Jawa
4900;Pisang Goreng
4900;Teh Tubruk
4901;Nasi Goreng Jawa
4902;Extra Kerupuk Putih
4902;Nasi Putih
4902;Soto Ayam
4903;Latte
4904;Bakmi Godog Keju
4904;French Fries
4904;Fresh Orange Juice
4904;Hot/Ice Lemon Tea
4904;Nasi Putih
4904;Rawon
4905;Bakmi Godog Keju
4905;Teh Tubruk
4906;Kopi Tubruk
4906;Roti Bakar
4906;Soto Ayam
4906;Teh Tarik
4907;Bakmi Godog Keju
4907;Kopi Tubruk
4908;Latte
4909;Pisang Goreng
4909;Pisang Goreng
4909;Teh Tubruk
4910;Bakmi Godog Keju
4910;Nasi Goreng Jawa
4910;Teh Tarik
4911;Cappuccino
4912;Extra Kerupuk Putih
4912;Kopi Tubruk
4912;Kopi Tubruk
4912;Nasi Goreng Jawa
4913;Pisang Goreng
4913;Teh Tubruk
4913;Teh Tubruk
4914;Bakmi Goreng Jawa
4914;Macchiato
4914;Mineral Water
4914;Teh Tarik
4915;Hot/Ice Lemon Tea
4916;Pisang Goreng
4917;Fresh Orange Juice
4917;Fresh Orange Juice
4917;Nasi Putih
4917;Rawon
4918;Teh Tarik
4919;Soto Ayam
4919;Teh Tubruk
4920;Pisang Goreng
4921;Kopi Tubruk
4921;Roti Bakar
4922;Extra Kerupuk Putih
4922;Kopi Tubruk
4922;Soto Ayam
4923;Espresso
4924;Nasi Putih
4924;Teh Tubruk
4925;Fresh Orange Juice
4925;Teh Tarik
4926;Soto Ayam
4926;Teh Tubruk
4927;Hot/Ice Lemon Tea
4927;Teh Tubruk
4928;Americano
4928;Mineral Water
4929;Bakmi Godog Keju
4929;Bakmi Godog Keju
4929;Bakmi Goreng Jawa
4929;Pisang Goreng
4929;Teh Tubruk
4929;Teh Tubruk
4929;Teh Tubruk
4929;Teh Tubruk
4930;Kopi Tubruk
4930;Kopi Tubruk
4931;Macchiato
4931;Rawon
4931;Teh Tubruk
4932;Cappuccino
4932;Latte
4933;Fresh Orange Juice
4933;Hot/Ice Lemon Tea
4933;Hot/Ice Lemon Tea
4933;Hot/Ice Lemon Tea
4933;Hot/Ice Lemon Tea
4933;Nasi Putih
4933;Nasi Putih
4933;Nasi Putih
4933;Nasi Putih
4933;Nasi Putih
4934;Kopi Tubruk
4934;Nasi Goreng Jawa
4934;Nasi Goreng Jawa
4934;Teh Tarik
4935;Macchiato
4935;Pisang Goreng
4935;Teh Tubruk
4937;Bakmi Godog Keju
4937;Bakmi Godog Keju
4937;Bakmi Godog Keju
4937;Bakmi Godog Keju
4937;Bakmi Goreng Jawa
4937;Bakmi Goreng Jawa
4937;Bakmi Goreng Jawa
4937;Bakmi Goreng Jawa
4937;Extra Kerupuk Putih
4937;Extra Kerupuk Putih
4937;Extra Kerupuk Putih
4937;Extra Kerupuk Putih
4937;Extra Kerupuk Putih
4937;Fresh Orange Juice
4937;Latte
4937;Latte
4937;Latte
4937;Latte
4937;Mineral Water
4937;Mineral Water
4937;Mineral Water
4937;Mineral Water
4937;Mineral Water
4937;Mineral Water
4937;Mineral Water
4937;Mineral Water
4937;Nasi Goreng Jawa
4937;Pisang Goreng
4937;Pisang Goreng
4937;Rawon
4937;Rawon
4937;Soto Ayam
4937;Soto Ayam
4937;Soto Ayam
4937;Spaghetti Bolognese
4937;Spaghetti Bolognese
4937;Teh Tarik
4937;Teh Tarik
4937;Teh Tarik
4937;Teh Tarik
4937;Teh Tarik
4937;Teh Tubruk
4937;Teh Tubruk
4937;Teh Tubruk
4937;Teh Tubruk
4937;Teh Tubruk
4937;Teh Tubruk
4937;Teh Tubruk
4937;Fresh Orange Juice
4937;Fresh Orange Juice
4938;French Fries
4938;Nasi Goreng Jawa
4938;Spaghetti Bolognese
4938;Teh Tubruk
4938;Fresh Orange Juice
4939;Teh Tubruk
4939;Teh Tubruk
4940;Bakmi Goreng Jawa
4940;Soto Ayam
4940;Teh Tubruk
4940;Teh Tubruk
4941;Fresh Orange Juice
4941;Rawon
4942;Soto Ayam
4943;Pisang Goreng
4943;Teh Tubruk
4943;Teh Tubruk
4944;French Fries
4944;Pisang Goreng
4944;Pisang Goreng
4944;Pisang Goreng
4944;Teh Tubruk
4945;Extra Kerupuk Putih
4945;Extra Kerupuk Putih
4945;Extra Kerupuk Putih
4945;Nasi Goreng Jawa
4945;Nasi Putih
4945;Rawon
4945;Soto Ayam
4945;Teh Tubruk
4945;Teh Tubruk
4946;Hot/Ice Lemon Tea
4948;Cappuccino
4948;Fresh Orange Juice
4948;Pisang Goreng
4948;Roti Bakar
4948;Teh Tubruk
4948;Teh Tubruk
4949;French Fries
4949;French Fries
4949;Teh Tarik
4949;Teh Tarik
4952;Extra Kerupuk Putih
4952;Kopi Tubruk
4952;Nasi Goreng Jawa
4952;Nasi Goreng Jawa
4952;Pisang Goreng
4952;Pisang Goreng
4952;Teh Tubruk
4952;Teh Tubruk
4952;Teh Tubruk
4952;Teh Tubruk
4952;Teh Tubruk
4953;Nasi Goreng Jawa
4953;Teh Tubruk
4954;Extra Kerupuk Putih
4954;Kopi Tubruk
4954;Nasi Goreng Jawa
4954;Rawon
4954;Spaghetti Bolognese
4954;Teh Tarik
4954;Fresh Orange Juice
4955;Extra Kerupuk Putih
4956;Fresh Orange Juice
4956;Fresh Orange Juice
4956;Soto Ayam
4957;Bakmi Godog Keju
4957;Macchiato
4957;Mineral Water
4957;Rawon
4957;Rawon
4957;Rawon
4957;Rawon
4957;Teh Tubruk
4957;Teh Tubruk
4958;Bakmi Goreng Jawa
4958;Teh Tarik
4959;Bakmi Godog Keju
4959;Mineral Water
4959;Teh Tubruk
4960;Cappuccino
4960;Kopi Tubruk
4960;Kopi Tubruk
4960;Latte
4960;Latte
4961;Bakmi Goreng Jawa
4961;Macchiato
4961;Pisang Goreng
4961;Rawon
4961;Teh Tubruk
4962;Fresh Orange Juice
4962;Spaghetti Bolognese
4962;Fresh Orange Juice
4963;Cappuccino
4964;Pisang Goreng
4964;Pisang Goreng
4964;Soto Ayam
4964;Soto Ayam
4964;Teh Tubruk
4965;Kopi Tubruk
4965;Pisang Goreng
4966;Cappuccino
4967;Bakmi Goreng Jawa
4967;Teh Tarik
4968;Pisang Goreng
4969;Bakmi Goreng Jawa
4969;Hot/Ice Lemon Tea
4970;Kopi Tubruk
4970;Spaghetti Bolognese
4970;Teh Tarik
4970;Fresh Orange Juice
4971;Nasi Goreng Jawa
4971;Soto Ayam
4971;Teh Tubruk
4971;Teh Tubruk
4972;Latte
4973;Americano
4973;Bakmi Godog Keju
4973;Extra Kerupuk Putih
4973;Kopi Tubruk
4973;Kopi Tubruk
4973;Mineral Water
4973;Mineral Water
4973;Mineral Water
4973;Nasi Goreng Jawa
4974;Macchiato
4974;Soto Ayam
4974;Soto Ayam
4974;Teh Tubruk
4975;Mineral Water
4975;Roti Bakar
4976;Kopi Tubruk
4976;Pisang Goreng
4976;Roti Bakar
4976;Teh Tarik
4977;Hot/Ice Lemon Tea
4977;Kopi Tubruk
4977;Kopi Tubruk
4977;Kopi Tubruk
4977;Rawon
4978;Soto Ayam
4978;Teh Tubruk
4979;Latte
4979;Mineral Water
4979;Mineral Water
4979;Pisang Goreng
4979;Roti Bakar
4979;Teh Tubruk
4979;Teh Tubruk
4980;Bakmi Godog Keju
4980;Fresh Orange Juice
4980;Nasi Putih
4980;Rawon
4980;Teh Tarik
4981;Bakmi Goreng Jawa
4981;Bakmi Goreng Jawa
4981;Extra Kerupuk Putih
4981;Hot/Ice Lemon Tea
4981;Kopi Tubruk
4981;Macchiato
4981;Nasi Goreng Jawa
4981;Rawon
4981;Teh Tarik
4981;Teh Tubruk
4982;Latte
4982;Roti Bakar
4983;Nasi Goreng Jawa
4983;Nasi Putih
4984;Nasi Goreng Jawa
4984;Nasi Goreng Jawa
4984;Nasi Goreng Jawa
4984;Nasi Goreng Jawa
4984;Pisang Goreng
4984;Teh Tubruk
4985;Bakmi Godog Keju
4985;Bakmi Goreng Jawa
4985;Mineral Water
4985;Nasi Putih
4985;Rawon
4985;Teh Tarik
4985;Teh Tubruk
4986;Nasi Goreng Jawa
4986;Teh Tubruk
4986;Teh Tubruk
4987;Bakmi Godog Keju
4987;Extra Kerupuk Putih
4987;Mineral Water
4987;Spaghetti Bolognese
4987;Fresh Orange Juice
4988;Macchiato
4988;Rawon
4989;Americano
4989;Hot/Ice Lemon Tea
4989;Latte
4989;Teh Tubruk
4989;Teh Tubruk
4990;Hot/Ice Lemon Tea
4990;Pisang Goreng
4990;Teh Tubruk
4990;Teh Tubruk
4991;Bakmi Godog Keju
4991;Bakmi Godog Keju
4991;Extra Kerupuk Putih
4991;Teh Tarik
4991;Teh Tubruk
4992;Bakmi Godog Keju
4992;Nasi Goreng Jawa
4992;Teh Tubruk
4992;Teh Tubruk
4993;Kopi Tubruk
4993;Macchiato
4993;Rawon
4993;Roti Bakar
4994;Bakmi Goreng Jawa
4994;Fresh Orange Juice
4994;Teh Tubruk
4994;Teh Tubruk
4995;Teh Tubruk
4996;Bakmi Godog Keju
4996;Bakmi Godog Keju
4996;Hot/Ice Lemon Tea
4996;Mineral Water
4996;Soto Ayam
4996;Teh Tubruk
4997;Bakmi Goreng Jawa
4997;Pisang Goreng
4998;Bakmi Godog Keju
4998;Bakmi Godog Keju
4998;Bakmi Godog Keju
4998;Teh Tubruk
4998;Teh Tubruk
4998;Teh Tubruk
4999;Bakmi Godog Keju
5000;Cappuccino
5000;French Fries
5000;Teh Tarik
5001;Kopi Tubruk
5001;Latte
5001;Mineral Water
5001;Mineral Water
5001;Nasi Putih
5002;Cappuccino
5002;Cappuccino
5003;Pisang Goreng
5004;Extra Kerupuk Putih
5005;Soto Ayam
5006;Double Espresso
5006;Fresh Orange Juice
5006;Nasi Goreng Jawa
5006;Rawon
5006;Roti Bakar
5006;Teh Tubruk
5007;Kopi Tubruk
5007;Kopi Tubruk
5007;Pisang Goreng
5007;Teh Tubruk
5008;Bakmi Godog Keju
5008;Macchiato
5008;Macchiato
5008;Soto Ayam
5009;Pisang Goreng
5009;Pisang Goreng
5009;Teh Tubruk
5009;Teh Tubruk
5010;Cappuccino
5010;Cappuccino
5010;Cappuccino
5010;Kopi Tubruk
5011;Bakmi Goreng Jawa
5011;Latte
5011;Nasi Putih
5011;Pisang Goreng
5011;Soto Ayam
5011;Teh Tubruk
5012;Bakmi Goreng Jawa
5012;Teh Tubruk
5013;French Fries
5013;Pisang Goreng
5013;Soto Ayam
5013;Teh Tubruk
5014;Hot/Ice Lemon Tea
5014;Hot/Ice Lemon Tea
5014;Nasi Goreng Jawa
5014;Nasi Goreng Jawa
5014;Teh Tarik
5015;Kopi Tubruk
5015;Roti Bakar
5015;Teh Tubruk
5015;Teh Tubruk
5016;Roti Bakar
5017;Cappuccino
5017;Fresh Orange Juice
5017;Hot/Ice Lemon Tea
5018;Pisang Goreng
5019;Bakmi Godog Keju
5019;Bakmi Goreng Jawa
5019;Extra Kerupuk Putih
5019;Extra Kerupuk Putih
5019;Extra Kerupuk Putih
5019;Latte
5019;Latte
5019;Latte
5019;Nasi Goreng Jawa
5019;Rawon
5019;Roti Bakar
5019;Soto Ayam
5019;Teh Tubruk
5020;Bakmi Godog Keju
5020;Bakmi Goreng Jawa
5020;Fresh Orange Juice
5020;Fresh Orange Juice
5020;Pisang Goreng
5020;Teh Tubruk
5021;Extra Kerupuk Putih
5021;Extra Kerupuk Putih
5021;Nasi Putih
5021;Rawon
5021;Rawon
5022;Bakmi Goreng Jawa
5023;Hot/Ice Lemon Tea
5023;Pisang Goreng
5023;Teh Tubruk
5024;Soto Ayam
5024;Soto Ayam
5024;Soto Ayam
5025;Nasi Goreng Jawa
5025;Pisang Goreng
5025;Pisang Goreng
5025;Pisang Goreng
5025;Soto Ayam
5025;Teh Tarik
5025;Teh Tubruk
5025;Teh Tubruk
5025;Teh Tubruk
5026;Bakmi Godog Keju
5026;Kopi Tubruk
5026;Mineral Water
5026;Pisang Goreng
5026;Teh Tubruk
5027;Kopi Tubruk
5027;Mineral Water
5027;Soto Ayam
5028;Bakmi Goreng Jawa
5028;Cappuccino
5028;Latte
5028;Soto Ayam
5028;Teh Tubruk
5029;Latte
5029;Macchiato
5030;French Fries
5031;Cappuccino
5032;Bakmi Godog Keju
5032;Kopi Tubruk
5032;Kopi Tubruk
5032;Pisang Goreng
5033;Bakmi Godog Keju
5033;Fresh Orange Juice
5033;Mineral Water
5033;Teh Tubruk
5034;Bakmi Goreng Jawa
5034;Extra Kerupuk Putih
5034;French Fries
5034;Mineral Water
5034;Mineral Water
5034;Teh Tubruk
5034;Teh Tubruk
5035;Latte
5035;Latte
5036;Cappuccino
5036;Fresh Orange Juice
5036;Rawon
5036;Roti Bakar
5036;Teh Tubruk
5037;Mineral Water
5037;Soto Ayam
5038;Hot/Ice Lemon Tea
5038;Nasi Putih
5038;Nasi Putih
5038;Rawon
5038;Rawon
5038;Spaghetti Bolognese
5038;Teh Tubruk
5038;Teh Tubruk
5038;Fresh Orange Juice
5039;Americano
5039;French Fries
5040;Latte
5040;Rawon
5041;Bakmi Goreng Jawa
5042;Extra Kerupuk Putih
5042;Extra Kerupuk Putih
5042;Extra Kerupuk Putih
5042;Extra Kerupuk Putih
5042;Extra Kerupuk Putih
5042;Extra Kerupuk Putih
5042;Extra Kerupuk Putih
5042;Extra Kerupuk Putih
5042;Extra Kerupuk Putih
5042;Extra Kerupuk Putih
5042;Extra Kerupuk Putih
5042;Extra Kerupuk Putih
5042;Extra Kerupuk Putih
5042;Extra Kerupuk Putih
5042;Extra Kerupuk Putih
5043;Mineral Water
5043;Soto Ayam
5043;Teh Tubruk
5044;Extra Kerupuk Putih
5045;Nasi Goreng Jawa
5045;Pisang Goreng
5045;Soto Ayam
5045;Soto Ayam
5045;Teh Tubruk
5045;Teh Tubruk
5045;Teh Tubruk
5046;Soto Ayam
5047;Bakmi Goreng Jawa
5047;Bakmi Goreng Jawa
5047;Bakmi Goreng Jawa
5047;Kopi Tubruk
5047;Latte
5047;Nasi Putih
5047;Pisang Goreng
5047;Pisang Goreng
5047;Rawon
5047;Teh Tubruk
5048;Bakmi Goreng Jawa
5048;Fresh Orange Juice
5048;Soto Ayam
5048;Teh Tubruk
5048;Teh Tubruk
5049;Bakmi Godog Keju
5049;Cappuccino
5049;Mineral Water
5049;Roti Bakar
5049;Soto Ayam
5049;Teh Tubruk
5050;Extra Kerupuk Putih
5051;Bakmi Godog Keju
5051;Bakmi Godog Keju
5051;Fresh Orange Juice
5051;Hot/Ice Lemon Tea
5051;Hot/Ice Lemon Tea
5051;Macchiato
5051;Mineral Water
5051;Nasi Putih
5051;Rawon
5051;Rawon
5051;Soto Ayam
5051;Spaghetti Bolognese
5051;Fresh Orange Juice
5052;Bakmi Goreng Jawa
5052;Pisang Goreng
5053;Bakmi Goreng Jawa
5053;Extra Kerupuk Putih
5053;Extra Kerupuk Putih
5053;Kopi Tubruk
5053;Mineral Water
5053;Mineral Water
5053;Nasi Goreng Jawa
5053;Pisang Goreng
5053;Roti Bakar
5053;Soto Ayam
5053;Teh Tubruk
5054;Extra Kerupuk Putih
5054;Pisang Goreng
5054;Teh Tubruk
5054;Teh Tubruk
5055;Nasi Putih
5055;Nasi Putih
5055;Rawon
5056;Kopi Tubruk
5056;Nasi Putih
5056;Pisang Goreng
5056;Pisang Goreng
5056;Teh Tubruk
5057;Latte
5057;Teh Tarik
5058;Fresh Orange Juice
5058;Kopi Tubruk
5059;Extra Kerupuk Putih
5059;Extra Kerupuk Putih
5059;Extra Kerupuk Putih
5059;Kopi Tubruk
5059;Roti Bakar
5059;Roti Bakar
5059;Roti Bakar
5059;Teh Tubruk
5059;Teh Tubruk
5059;Teh Tubruk
5060;Hot/Ice Lemon Tea
5060;Mineral Water
5060;Nasi Goreng Jawa
5061;Teh Tubruk
5061;Teh Tubruk
5061;Teh Tubruk
5061;Teh Tubruk
5062;Rawon
5062;Rawon
5063;Teh Tubruk
5063;Teh Tubruk
5063;Teh Tubruk
5063;Teh Tubruk
5064;Bakmi Goreng Jawa
5064;Bakmi Goreng Jawa
5064;Extra Kerupuk Putih
5064;Extra Kerupuk Putih
5064;Pisang Goreng
5064;Teh Tubruk
5064;Teh Tubruk
5065;Kopi Tubruk
5065;Roti Bakar
5065;Teh Tarik
5066;Kopi Tubruk
5066;Teh Tubruk
5066;Teh Tubruk
5066;Teh Tubruk
5066;Teh Tubruk
5067;Kopi Tubruk
5067;Latte
5067;Mineral Water
5067;Spaghetti Bolognese
5067;Fresh Orange Juice
5068;Kopi Tubruk
5068;Rawon
5068;Teh Tubruk
5069;Extra Kerupuk Putih
5069;Mineral Water
5069;Soto Ayam
5070;Mineral Water
5070;Teh Tarik
5070;Teh Tubruk
5070;Teh Tubruk
5071;Macchiato
5072;Cappuccino
5072;Roti Bakar
5073;Rawon
5074;Rawon
5074;Teh Tubruk
5075;Fresh Orange Juice
5075;Fresh Orange Juice
5075;Mineral Water
5075;Teh Tarik
5075;Teh Tarik
5076;Bakmi Godog Keju
5076;Extra Kerupuk Putih
5076;Nasi Goreng Jawa
5076;Nasi Goreng Jawa
5076;Nasi Goreng Jawa
5076;Pisang Goreng
5076;Teh Tubruk
5077;Bakmi Godog Keju
5077;Hot/Ice Lemon Tea
5077;Rawon
5077;Soto Ayam
5077;Teh Tarik
5078;Bakmi Godog Keju
5078;Bakmi Goreng Jawa
5078;Mineral Water
5078;Nasi Goreng Jawa
5078;Nasi Putih
5078;Teh Tubruk
5078;Teh Tubruk
5078;Teh Tubruk
5078;Teh Tubruk
5079;Soto Ayam
5079;Soto Ayam
5080;Fresh Orange Juice
5081;Soto Ayam
5081;Teh Tubruk
5082;Espresso
5082;Latte
5082;Macchiato
5082;Nasi Goreng Jawa
5082;Roti Bakar
5082;Teh Tubruk
5082;Teh Tubruk
5083;Bakmi Godog Keju
5083;Teh Tubruk
5084;Spaghetti Bolognese
5084;Teh Tubruk
5084;Fresh Orange Juice
5085;Macchiato
5086;Bakmi Goreng Jawa
5086;French Fries
5086;Kopi Tubruk
5086;Teh Tubruk
5087;Kopi Tubruk
5088;Latte
5089;Bakmi Godog Keju
5089;Extra Kerupuk Putih
5089;Fresh Orange Juice
5089;Mineral Water
5089;Mineral Water
5089;Nasi Goreng Jawa
5089;Pisang Goreng
5089;Pisang Goreng
5089;Pisang Goreng
5089;Soto Ayam
5089;Soto Ayam
5089;Teh Tubruk
5089;Teh Tubruk
5089;Teh Tubruk
5090;Bakmi Godog Keju
5091;Bakmi Godog Keju
5091;Bakmi Godog Keju
5091;Bakmi Goreng Jawa
5091;Extra Kerupuk Putih
5091;Nasi Goreng Jawa
5091;Pisang Goreng
5091;Teh Tubruk
5091;Teh Tubruk
5091;Teh Tubruk
5091;Teh Tubruk
5091;Teh Tubruk
5092;Soto Ayam
5093;Fresh Orange Juice
5093;Mineral Water
5093;Nasi Putih
5093;Rawon
5094;Bakmi Goreng Jawa
5094;Hot/Ice Lemon Tea
5094;Nasi Goreng Jawa
5094;Pisang Goreng
5094;Pisang Goreng
5094;Teh Tubruk
5094;Teh Tubruk
5094;Teh Tubruk
5095;Bakmi Goreng Jawa
5095;Mineral Water
5095;Mineral Water
5095;Nasi Putih
5095;Nasi Putih
5095;Pisang Goreng
5095;Soto Ayam
5095;Teh Tubruk
5096;Latte
5096;Latte
5096;Pisang Goreng
5097;Mineral Water
5097;Nasi Goreng Jawa
5097;Nasi Goreng Jawa
5097;Nasi Goreng Jawa
5097;Nasi Goreng Jawa
5098;Latte
5098;Soto Ayam
5098;Spaghetti Bolognese
5098;Fresh Orange Juice
5099;Kopi Tubruk
5099;Teh Tubruk
5100;Nasi Putih
5100;Teh Tubruk
5101;Kopi Tubruk
5101;Teh Tubruk
5102;Bakmi Godog Keju
5102;Hot/Ice Lemon Tea
5102;Hot/Ice Lemon Tea
5102;Nasi Putih
5102;Nasi Putih
5102;Rawon
5102;Teh Tubruk
5102;Teh Tubruk
5103;Mineral Water
5104;Nasi Goreng Jawa
5105;Extra Kerupuk Putih
5106;Latte
5107;Soto Ayam
5107;Teh Tubruk
5108;Bakmi Godog Keju
5108;Cappuccino
5108;Extra Kerupuk Putih
5108;Extra Kerupuk Putih
5108;Pisang Goreng
5108;Soto Ayam
5108;Teh Tubruk
5109;Bakmi Goreng Jawa
5109;Bakmi Goreng Jawa
5109;Bakmi Goreng Jawa
5109;Bakmi Goreng Jawa
5110;Bakmi Godog Keju
5110;Bakmi Godog Keju
5110;Bakmi Godog Keju
5110;Cappuccino
5110;French Fries
5110;Macchiato
5110;Mineral Water
5110;Mineral Water
5110;Mineral Water
5110;Rawon
5110;Roti Bakar
5110;Roti Bakar
5110;Soto Ayam
5110;Teh Tubruk
5110;Teh Tubruk
5110;Teh Tubruk
5111;Extra Kerupuk Putih
5112;Macchiato
5112;Mineral Water
5112;Spaghetti Bolognese
5112;Teh Tubruk
5112;Fresh Orange Juice
5113;Teh Tubruk
5114;Teh Tarik
5115;Nasi Goreng Jawa
5116;Fresh Orange Juice
5116;Fresh Orange Juice
5116;Kopi Tubruk
5116;Teh Tubruk
5117;Kopi Tubruk
5117;Pisang Goreng
5117;Roti Bakar
5117;Teh Tarik
5118;Macchiato
5119;Bakmi Godog Keju
5120;Latte
5120;Rawon
5120;Teh Tubruk
5121;Bakmi Godog Keju
5121;Bakmi Godog Keju
5121;Mineral Water
5121;Teh Tubruk
5122;Kopi Tubruk
5122;Nasi Goreng Jawa
5123;Mineral Water
5123;Pisang Goreng
5123;Teh Tubruk
5124;Kopi Tubruk
5124;Nasi Goreng Jawa
5124;Pisang Goreng
5124;Teh Tubruk
5124;Teh Tubruk
5125;Bakmi Goreng Jawa
5125;Kopi Tubruk
5125;Mineral Water
5125;Mineral Water
5125;Nasi Putih
5125;Rawon
5125;Teh Tubruk
5126;Pisang Goreng
5126;Spaghetti Bolognese
5126;Fresh Orange Juice
5127;Kopi Tubruk
5128;French Fries
5128;Latte
5128;Soto Ayam
5128;Soto Ayam
5128;Teh Tarik
5129;Nasi Goreng Jawa
5130;Extra Kerupuk Putih
5131;Pisang Goreng
5132;Bakmi Goreng Jawa
5132;Nasi Goreng Jawa
5132;Soto Ayam
5132;Teh Tubruk
5132;Teh Tubruk
5132;Teh Tubruk
5133;Nasi Putih
5133;Rawon
5133;Soto Ayam
5133;Teh Tubruk
5133;Teh Tubruk
5134;Mineral Water
5134;Soto Ayam
5135;Cappuccino
5135;Kopi Tubruk
5135;Roti Bakar
5135;Teh Tarik
5136;Teh Tubruk
5137;Americano
5137;French Fries
5137;Mineral Water
5137;Nasi Goreng Jawa
5137;Teh Tarik
5137;Teh Tubruk
5138;Kopi Tubruk
5138;Latte
5138;Spaghetti Bolognese
5138;Teh Tubruk
5138;Fresh Orange Juice
5139;Americano
5139;Bakmi Goreng Jawa
5140;Bakmi Godog Keju
5140;Hot/Ice Lemon Tea
5141;Macchiato
5141;Nasi Goreng Jawa
5142;Bakmi Godog Keju
5142;Teh Tubruk
5143;Extra Kerupuk Putih
5143;Extra Kerupuk Putih
5143;Extra Kerupuk Putih
5143;Extra Kerupuk Putih
5143;Extra Kerupuk Putih
5143;Kopi Tubruk
5143;Mineral Water
5143;Nasi Goreng Jawa
5144;Bakmi Goreng Jawa
5144;Fresh Orange Juice
5144;Nasi Putih
5144;Rawon
5144;Roti Bakar
5144;Soto Ayam
5144;Teh Tarik
5144;Teh Tubruk
5145;Roti Bakar
5145;Soto Ayam
5145;Teh Tarik
5146;Extra Kerupuk Putih
5146;Roti Bakar
5146;Teh Tarik
5147;Cappuccino
5147;Teh Tubruk
5148;Bakmi Goreng Jawa
5148;Rawon
5148;Rawon
5149;Latte
5149;Pisang Goreng
5149;Teh Tubruk
5150;Bakmi Goreng Jawa
5150;Bakmi Goreng Jawa
5150;Cappuccino
5150;Hot/Ice Lemon Tea
5150;Nasi Putih
5150;Rawon
5150;Teh Tubruk
5150;Teh Tubruk
5150;Teh Tubruk
5151;Bakmi Goreng Jawa
5151;Teh Tubruk
5152;Nasi Goreng Jawa
5152;Teh Tubruk
5153;Nasi Goreng Jawa
5154;Fresh Orange Juice
5154;Nasi Goreng Jawa
5154;Nasi Putih
5154;Spaghetti Bolognese
5154;Teh Tubruk
5154;Teh Tubruk
5154;Fresh Orange Juice
5155;Extra Kerupuk Putih
5156;Nasi Putih
5156;Soto Ayam
5156;Teh Tubruk
5157;Bakmi Godog Keju
5157;Fresh Orange Juice
5157;Teh Tubruk
5158;Pisang Goreng
5158;Pisang Goreng
